HostElementId,HostCategory,HostElementName,ParameterId,ParameterTypeId,ParameterName,ParameterValue
977249,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977249,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977249,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977249,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","846939"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977250,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","846939"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977251,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","846939"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977252,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","846939"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977253,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977377,"Walls","SH_Curtain wall",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977377,"Walls","SH_Curtain wall",-1140363,,"Category","Walls"
977377,"Walls","SH_Curtain wall",-1140362,,"Category","Walls"
977377,"Walls","SH_Curtain wall",-1019100,,"Cross-Section","Vertical"
977377,"Walls","SH_Curtain wall",-1013313,autodesk.spec.aec:length-2.0.0,"Offset","0"
977377,"Walls","SH_Curtain wall",-1013312,autodesk.spec.aec:length-2.0.0,"Offset","0"
977377,"Walls","SH_Curtain wall",-1013310,autodesk.spec.aec:angle-2.0.0,"Angle","0.00°"
977377,"Walls","SH_Curtain wall",-1013309,autodesk.spec.aec:angle-2.0.0,"Angle","0.00°"
977377,"Walls","SH_Curtain wall",-1013307,autodesk.spec:spec.int64-2.0.0,"Number","4"
977377,"Walls","SH_Curtain wall",-1013306,autodesk.spec:spec.int64-2.0.0,"Number","7"
977377,"Walls","SH_Curtain wall",-1013305,,"Justification","Beginning"
977377,"Walls","SH_Curtain wall",-1013304,,"Justification","Center"
977377,"Walls","SH_Curtain wall",-1013201,,"Design Option","-1"
977377,"Walls","SH_Curtain wall",-1012805,autodesk.spec.aec:area-2.0.0,"Area","32 m²"
977377,"Walls","SH_Curtain wall",-1012101,,"Phase Demolished","None"
977377,"Walls","SH_Curtain wall",-1012100,,"Phase Created","Working Drawings"
977377,"Walls","SH_Curtain wall",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977377,"Walls","SH_Curtain wall",-1004005,autodesk.spec.aec:length-2.0.0,"Length","11800"
977377,"Walls","SH_Curtain wall",-1002052,,"Family and Type","Curtain Wall: SH_Curtain wall"
977377,"Walls","SH_Curtain wall",-1002051,,"Family","Curtain Wall"
977377,"Walls","SH_Curtain wall",-1002050,,"Type","SH_Curtain wall"
977377,"Walls","SH_Curtain wall",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977377,"Walls","SH_Curtain wall",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977377,"Walls","SH_Curtain wall",-1002000,,"Type Id","458927"
977377,"Walls","SH_Curtain wall",-1001713,autodesk.spec:spec.bool-1.0.0,"Related to Mass","No"
977377,"Walls","SH_Curtain wall",-1001596,autodesk.spec:spec.bool-1.0.0,"Structural","No"
977377,"Walls","SH_Curtain wall",-1001552,autodesk.spec:spec.bool-1.0.0,"Enable Analytical Model","No"
977377,"Walls","SH_Curtain wall",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977377,"Walls","SH_Curtain wall",-1001119,,"Structural Usage","Non-bearing"
977377,"Walls","SH_Curtain wall",-1001118,autodesk.spec:spec.bool-1.0.0,"Base is Attached","No"
977377,"Walls","SH_Curtain wall",-1001117,autodesk.spec:spec.bool-1.0.0,"Top is Attached","No"
977377,"Walls","SH_Curtain wall",-1001109,autodesk.spec.aec:length-2.0.0,"Top Offset","-300"
977377,"Walls","SH_Curtain wall",-1001108,autodesk.spec.aec:length-2.0.0,"Base Offset","0"
977377,"Walls","SH_Curtain wall",-1001107,,"Base Constraint","Level 1"
977377,"Walls","SH_Curtain wall",-1001105,autodesk.spec.aec:length-2.0.0,"Unconnected Height","2700"
977377,"Walls","SH_Curtain wall",-1001103,,"Top Constraint","Up to level: Level 2"
977377,"Walls","SH_Curtain wall",-1001007,autodesk.spec:spec.bool-1.0.0,"Room Bounding","Yes"
977406,"Curtain Panels","Glazed",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977406,"Curtain Panels","Glazed",-1140363,,"Category","Curtain Panels"
977406,"Curtain Panels","Glazed",-1140362,,"Category","Curtain Panels"
977406,"Curtain Panels","Glazed",-1013201,,"Design Option","-1"
977406,"Curtain Panels","Glazed",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.09 m³"
977406,"Curtain Panels","Glazed",-1012805,autodesk.spec.aec:area-2.0.0,"Area","4 m²"
977406,"Curtain Panels","Glazed",-1012101,,"Phase Demolished","None"
977406,"Curtain Panels","Glazed",-1012100,,"Phase Created","Working Drawings"
977406,"Curtain Panels","Glazed",-1010303,,"Host Id","977377"
977406,"Curtain Panels","Glazed",-1010301,autodesk.spec.aec:length-2.0.0,"Width","1340"
977406,"Curtain Panels","Glazed",-1010300,autodesk.spec.aec:length-2.0.0,"Height","2620"
977406,"Curtain Panels","Glazed",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977406,"Curtain Panels","Glazed",-1002108,,"Host Id","977377"
977406,"Curtain Panels","Glazed",-1002062,,"Level","Level 1"
977406,"Curtain Panels","Glazed",-1002052,,"Family and Type","System Panel: Glazed"
977406,"Curtain Panels","Glazed",-1002051,,"Family","System Panel"
977406,"Curtain Panels","Glazed",-1002050,,"Type","Glazed"
977406,"Curtain Panels","Glazed",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977406,"Curtain Panels","Glazed",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977406,"Curtain Panels","Glazed",-1002000,,"Type Id","232758"
977406,"Curtain Panels","Glazed",-1001301,autodesk.spec.aec:length-2.0.0,"Width","1340"
977406,"Curtain Panels","Glazed",-1001300,autodesk.spec.aec:length-2.0.0,"Height","2620"
977406,"Curtain Panels","Glazed",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1340"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","977377"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977408,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1340"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","977377"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977409,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","977377"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977410,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","977377"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
977411,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977412,"Curtain Wall Grids","Grid Line",-1140363,,"Category","Walls: Curtain Wall Grids"
977412,"Curtain Wall Grids","Grid Line",-1140362,,"Category","Walls: Curtain Wall Grids"
977412,"Curtain Wall Grids","Grid Line",-1013308,,"Type Association","Dependent"
977412,"Curtain Wall Grids","Grid Line",-1013201,,"Design Option","-1"
977412,"Curtain Wall Grids","Grid Line",-1012101,,"Phase Demolished","None"
977412,"Curtain Wall Grids","Grid Line",-1012100,,"Phase Created","Working Drawings"
977412,"Curtain Wall Grids","Grid Line",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977412,"Curtain Wall Grids","Grid Line",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977413,"Curtain Panels","Glazed",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977413,"Curtain Panels","Glazed",-1140363,,"Category","Curtain Panels"
977413,"Curtain Panels","Glazed",-1140362,,"Category","Curtain Panels"
977413,"Curtain Panels","Glazed",-1013201,,"Design Option","-1"
977413,"Curtain Panels","Glazed",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.10 m³"
977413,"Curtain Panels","Glazed",-1012805,autodesk.spec.aec:area-2.0.0,"Area","4 m²"
977413,"Curtain Panels","Glazed",-1012101,,"Phase Demolished","None"
977413,"Curtain Panels","Glazed",-1012100,,"Phase Created","Working Drawings"
977413,"Curtain Panels","Glazed",-1010303,,"Host Id","977377"
977413,"Curtain Panels","Glazed",-1010301,autodesk.spec.aec:length-2.0.0,"Width","1460"
977413,"Curtain Panels","Glazed",-1010300,autodesk.spec.aec:length-2.0.0,"Height","2620"
977413,"Curtain Panels","Glazed",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977413,"Curtain Panels","Glazed",-1002108,,"Host Id","977377"
977413,"Curtain Panels","Glazed",-1002062,,"Level","Level 1"
977413,"Curtain Panels","Glazed",-1002052,,"Family and Type","System Panel: Glazed"
977413,"Curtain Panels","Glazed",-1002051,,"Family","System Panel"
977413,"Curtain Panels","Glazed",-1002050,,"Type","Glazed"
977413,"Curtain Panels","Glazed",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977413,"Curtain Panels","Glazed",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977413,"Curtain Panels","Glazed",-1002000,,"Type Id","232758"
977413,"Curtain Panels","Glazed",-1001301,autodesk.spec.aec:length-2.0.0,"Width","1460"
977413,"Curtain Panels","Glazed",-1001300,autodesk.spec.aec:length-2.0.0,"Height","2620"
977413,"Curtain Panels","Glazed",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977414,"Curtain Wall Grids","Grid Line",-1140363,,"Category","Walls: Curtain Wall Grids"
977414,"Curtain Wall Grids","Grid Line",-1140362,,"Category","Walls: Curtain Wall Grids"
977414,"Curtain Wall Grids","Grid Line",-1013308,,"Type Association","Dependent"
977414,"Curtain Wall Grids","Grid Line",-1013201,,"Design Option","-1"
977414,"Curtain Wall Grids","Grid Line",-1012101,,"Phase Demolished","None"
977414,"Curtain Wall Grids","Grid Line",-1012100,,"Phase Created","Working Drawings"
977414,"Curtain Wall Grids","Grid Line",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977414,"Curtain Wall Grids","Grid Line",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977415,"Curtain Panels","Glazed",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
977415,"Curtain Panels","Glazed",-1140363,,"Category","Curtain Panels"
977415,"Curtain Panels","Glazed",-1140362,,"Category","Curtain Panels"
977415,"Curtain Panels","Glazed",-1013201,,"Design Option","-1"
977415,"Curtain Panels","Glazed",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.10 m³"
977415,"Curtain Panels","Glazed",-1012805,autodesk.spec.aec:area-2.0.0,"Area","4 m²"
977415,"Curtain Panels","Glazed",-1012101,,"Phase Demolished","None"
977415,"Curtain Panels","Glazed",-1012100,,"Phase Created","Working Drawings"
977415,"Curtain Panels","Glazed",-1010303,,"Host Id","977377"
977415,"Curtain Panels","Glazed",-1010301,autodesk.spec.aec:length-2.0.0,"Width","1460"
977415,"Curtain Panels","Glazed",-1010300,autodesk.spec.aec:length-2.0.0,"Height","2620"
977415,"Curtain Panels","Glazed",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
977415,"Curtain Panels","Glazed",-1002108,,"Host Id","977377"
977415,"Curtain Panels","Glazed",-1002062,,"Level","Level 1"
977415,"Curtain Panels","Glazed",-1002052,,"Family and Type","System Panel: Glazed"
977415,"Curtain Panels","Glazed",-1002051,,"Family","System Panel"
977415,"Curtain Panels","Glazed",-1002050,,"Type","Glazed"
977415,"Curtain Panels","Glazed",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977415,"Curtain Panels","Glazed",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
977415,"Curtain Panels","Glazed",-1002000,,"Type Id","232758"
977415,"Curtain Panels","Glazed",-1001301,autodesk.spec.aec:length-2.0.0,"Width","1460"
977415,"Curtain Panels","Glazed",-1001300,autodesk.spec.aec:length-2.0.0,"Height","2620"
977415,"Curtain Panels","Glazed",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
977416,"Curtain Wall Grids","Grid Line",-1140363,,"Category","Walls: Curtain Wall Grids"
977416,"Curtain Wall Grids","Grid Line",-1140362,,"Category","Walls: Curtain Wall Grids"
977416,"Curtain Wall Grids","Grid Line",-1013308,,"Type Association","Dependent"
977416,"Curtain Wall Grids","Grid Line",-1013201,,"Design Option","-1"
977416,"Curtain Wall Grids","Grid Line",-1012101,,"Phase Demolished","None"
977416,"Curtain Wall Grids","Grid Line",-1012100,,"Phase Created","Working Drawings"
977416,"Curtain Wall Grids","Grid Line",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
977416,"Curtain Wall Grids","Grid Line",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
